scheme,request_id,correct,plaintext_decision,encrypted_decision,encryption_time,decryption_time,total_time,cpu_start,cpu_end,ram_start,ram_end,ciphertext_size,payload_size
Paillier-baseline,14,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,57.3292498588562,1.7,27.2,120.20703125,120.265625,177,6599
Paillier-baseline,83,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,57.458619117736816,4.2,23.1,120.578125,120.23046875,177,6599
Paillier-baseline,26,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,57.538676500320435,1.8,23.8,120.16796875,120.1953125,177,6599
Paillier-baseline,94,True,inside,inside,5.4836273193359375e-06,4.76837158203125e-07,61.6962468624115,2.3,28.2,120.53125,120.16015625,177,6599
Paillier-baseline,98,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,61.87557935714722,2.4,22.5,120.4765625,120.12890625,177,6599
Paillier-baseline,21,True,inside,inside,4.0531158447265625e-06,4.76837158203125e-07,62.01632618904114,1.8,19.4,120.19140625,120.09765625,177,6599
Paillier-baseline,31,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,62.036136865615845,0.9,21.1,120.25390625,120.06640625,177,6599
Paillier-baseline,68,True,inside,inside,5.0067901611328125e-06,7.152557373046875e-07,66.22990298271179,2.7,25.8,120.30078125,119.67578125,177,6599
Paillier-baseline,60,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,66.3796501159668,2.4,24.5,120.375,119.640625,177,6599
Paillier-baseline,35,True,inside,inside,7.867813110351562e-06,7.152557373046875e-07,66.51835560798645,0.9,26.0,120.25390625,119.609375,177,6599
Paillier-baseline,82,True,inside,inside,7.152557373046875e-06,4.76837158203125e-07,66.49735403060913,4.3,25.5,120.55078125,119.609375,177,6599
Paillier-baseline,25,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,71.05755949020386,1.8,26.1,120.16796875,119.546875,177,6599
Paillier-baseline,81,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,71.26074123382568,4.2,23.8,120.69921875,119.515625,177,6599
Paillier-baseline,46,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,71.28290867805481,0.9,28.7,120.26953125,119.484375,177,6599
Paillier-baseline,62,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,71.3958785533905,2.4,23.9,120.3671875,119.45703125,177,6599
Paillier-baseline,45,True,inside,inside,5.0067901611328125e-06,2.384185791015625e-07,75.46088576316833,0.9,26.8,120.265625,119.16015625,177,6599
Paillier-baseline,89,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,75.74655675888062,4.2,23.7,120.66796875,119.1328125,177,6599
Paillier-baseline,19,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,75.86974883079529,1.8,23.1,120.1875,119.09765625,177,6599
Paillier-baseline,50,True,inside,inside,9.298324584960938e-06,4.76837158203125e-07,76.07365298271179,0.9,16.4,120.2734375,119.06640625,177,6599
Paillier-baseline,47,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,80.2104115486145,0.9,25.3,120.26953125,118.73046875,177,6599
Paillier-baseline,78,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,80.41127943992615,2.7,26.6,120.27734375,118.69921875,177,6599
Paillier-baseline,53,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,80.7948272228241,2.3,24.2,120.40625,118.6640625,177,6599
Paillier-baseline,75,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,80.93849658966064,2.7,25.0,120.27734375,118.6328125,177,6599
Paillier-baseline,76,True,inside,inside,4.291534423828125e-06,0.0,84.88182759284973,2.7,24.5,120.27734375,118.32421875,177,6599
Paillier-baseline,63,True,inside,inside,6.67572021484375e-06,4.76837158203125e-07,85.17915725708008,2.5,24.7,120.3671875,118.29296875,177,6599
Paillier-baseline,55,True,inside,inside,4.76837158203125e-06,0.0,85.49768137931824,2.3,25.5,120.40625,118.2578125,177,6599
Paillier-baseline,39,True,inside,inside,4.5299530029296875e-06,4.76837158203125e-07,85.6601185798645,0.9,27.7,120.2734375,118.22265625,177,6599
Paillier-baseline,97,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,89.85454559326172,2.4,27.2,120.5,118.1875,177,6599
Paillier-baseline,37,True,inside,inside,4.76837158203125e-06,2.384185791015625e-07,90.03483295440674,0.9,27.7,120.265625,118.15625,177,6599
Paillier-baseline,65,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,90.16810488700867,2.3,23.7,120.53125,118.125,177,6599
Paillier-baseline,22,True,inside,inside,4.76837158203125e-06,4.76837158203125e-07,90.66437792778015,1.6,22.5,120.25390625,118.08984375,177,6599
Paillier-baseline,93,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,94.57194209098816,2.3,23.2,120.53125,117.5078125,177,6599
Paillier-baseline,42,True,inside,inside,3.814697265625e-06,4.76837158203125e-07,94.6942675113678,0.9,28.3,120.265625,117.4765625,177,6599
Paillier-baseline,71,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,94.68135142326355,2.7,26.8,120.28515625,117.4453125,177,6599
Paillier-baseline,58,True,inside,inside,4.291534423828125e-06,4.76837158203125e-07,95.51230192184448,2.3,25.0,120.38671875,117.4140625,177,6599
Paillier-baseline,84,True,inside,inside,6.67572021484375e-06,2.384185791015625e-07,99.0268485546112,4.2,22.0,120.72265625,116.94921875,177,6599
Paillier-baseline,49,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,99.46048378944397,0.9,22.2,120.26953125,116.91796875,177,6599
Paillier-baseline,67,True,inside,inside,6.67572021484375e-06,4.76837158203125e-07,99.5025372505188,2.6,23.1,120.296875,116.8828125,177,6599
Paillier-baseline,38,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,99.99351286888123,1.0,27.4,120.2265625,116.8515625,177,6599
Paillier-baseline,99,True,inside,inside,9.059906005859375e-06,4.76837158203125e-07,103.50625824928284,2.4,26.3,120.4765625,116.42578125,177,6599
Paillier-baseline,91,True,inside,inside,9.5367431640625e-06,2.384185791015625e-07,103.98208737373352,7.4,26.6,121.2421875,116.39453125,177,6599
Paillier-baseline,43,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,104.17424988746643,0.9,26.1,120.265625,116.36328125,177,6599
Paillier-baseline,54,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,104.56967997550964,2.3,26.0,120.40625,116.33203125,177,6599
Paillier-baseline,56,True,inside,inside,1.2874603271484375e-05,2.384185791015625e-07,108.72992730140686,2.1,25.8,120.44921875,115.765625,177,6599
Paillier-baseline,61,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,109.01712799072266,2.4,26.0,120.375,115.73828125,177,6599
Paillier-baseline,80,True,inside,inside,1.33514404296875e-05,2.384185791015625e-07,109.1387255191803,5.1,24.2,120.87109375,115.703125,177,6599
Paillier-baseline,85,True,inside,inside,9.775161743164062e-06,4.76837158203125e-07,109.206547498703,4.2,28.4,120.66796875,115.671875,177,6599
Paillier-baseline,88,True,inside,inside,1.0967254638671875e-05,2.384185791015625e-07,113.66135263442993,8.7,23.5,121.421875,115.1484375,177,6599
Paillier-baseline,87,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,113.80468416213989,5.1,29.3,120.8359375,115.11328125,177,6599
Paillier-baseline,74,True,inside,inside,4.0531158447265625e-06,0.0,113.97673916816711,2.7,26.0,120.27734375,115.0703125,177,6599
Paillier-baseline,44,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,114.0988028049469,0.9,24.0,120.265625,115.0390625,177,6599
Paillier-baseline,69,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,118.3257474899292,2.7,21.2,120.30078125,114.3203125,177,6599
Paillier-baseline,86,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,118.44720339775085,4.2,14.1,120.73046875,114.2890625,177,6599
Paillier-baseline,30,True,inside,inside,2.0265579223632812e-05,4.76837158203125e-07,118.60518598556519,0.9,6.7,120.25,114.2578125,177,6599
Paillier-baseline,90,True,inside,inside,1.0967254638671875e-05,7.152557373046875e-07,118.73853325843811,8.7,0.0,121.41015625,114.22265625,177,6599
System,Runtime (s),Throughput (q/s),Latency (s/q),Accuracy,Precision,Recall,F1
Paillier-baseline,118.787,0.842,1.188,1.0,1.0,1.0,1.0
Paillier-baseline,0,True,inside,inside,9.5367431640625e-06,0.0,4.821680784225464,1.1,29.3,119.8046875,122.58203125,177,6600
Paillier-baseline,7,True,inside,inside,5.0067901611328125e-06,0.0,4.933151960372925,1.8,22.9,119.83984375,122.55859375,177,6600
Paillier-baseline,1,True,inside,inside,1.0967254638671875e-05,0.0,4.952903747558594,1.1,26.0,119.8125,122.52734375,177,6600
Paillier-baseline,2,True,inside,inside,1.0967254638671875e-05,2.384185791015625e-07,5.149830341339111,2.0,26.7,119.8125,122.4921875,177,6600
Paillier-baseline,9,True,inside,inside,8.344650268554688e-06,0.0,9.554570198059082,1.9,29.1,119.83984375,122.4609375,177,6600
Paillier-baseline,4,True,inside,inside,6.198883056640625e-06,2.384185791015625e-07,9.660655736923218,1.9,32.0,119.8125,122.4296875,177,6600
Paillier-baseline,3,True,inside,inside,5.0067901611328125e-06,7.152557373046875e-07,9.825940608978271,1.9,29.5,119.8125,122.3984375,177,6600
Paillier-baseline,5,True,inside,inside,7.3909759521484375e-06,4.76837158203125e-07,9.961956262588501,1.9,30.3,119.8203125,122.3671875,177,6600
Paillier-baseline,23,True,inside,inside,6.4373016357421875e-06,4.76837158203125e-07,14.473721265792847,1.8,27.3,119.87109375,122.19140625,177,6600
Paillier-baseline,26,True,inside,inside,9.059906005859375e-06,0.0,14.687362432479858,1.7,20.2,119.921875,122.1640625,177,6600
Paillier-baseline,15,True,inside,inside,5.9604644775390625e-06,4.76837158203125e-07,14.742858409881592,1.8,27.6,119.83984375,122.1328125,177,6600
Paillier-baseline,10,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,14.986784219741821,1.8,24.2,119.83984375,122.1015625,177,6600
Paillier-baseline,34,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,18.964030504226685,1.8,27.2,119.95703125,122.06640625,177,6600
Paillier-baseline,12,True,inside,inside,5.7220458984375e-06,4.76837158203125e-07,19.588064670562744,1.8,24.5,119.83984375,122.03515625,177,6600
Paillier-baseline,21,True,inside,inside,4.5299530029296875e-06,2.384185791015625e-07,19.631469249725342,1.8,33.0,119.890625,122.00390625,177,6600
Paillier-baseline,8,True,inside,inside,6.67572021484375e-06,4.76837158203125e-07,19.6767680644989,1.8,28.4,119.83984375,121.97265625,177,6600
Paillier-baseline,6,True,inside,inside,1.1682510375976562e-05,4.76837158203125e-07,23.708906412124634,1.8,24.0,119.83984375,121.94140625,177,6600
Paillier-baseline,16,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,24.240824222564697,1.8,25.5,119.87109375,121.91015625,177,6600
Paillier-baseline,25,True,inside,inside,1.3589859008789062e-05,2.384185791015625e-07,24.337602376937866,1.7,25.0,119.921875,121.87890625,177,6600
Paillier-baseline,17,True,inside,inside,6.67572021484375e-06,4.76837158203125e-07,24.600653648376465,1.8,25.8,119.87109375,121.84765625,177,6600
Paillier-baseline,55,True,inside,inside,1.3828277587890625e-05,4.76837158203125e-07,28.338181018829346,2.7,26.3,119.97265625,121.5390625,177,6600
Paillier-baseline,93,True,inside,inside,3.314018249511719e-05,0.0,28.71955680847168,3.5,25.0,120.05078125,121.5078125,177,6600
Paillier-baseline,32,True,inside,inside,7.62939453125e-06,1.1920928955078125e-06,28.788564682006836,1.8,26.0,119.953125,121.4765625,177,6600
Paillier-baseline,14,True,inside,inside,9.298324584960938e-06,2.384185791015625e-07,29.078035831451416,1.8,30.1,119.84765625,121.44140625,177,6600
Paillier-baseline,18,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,32.851112842559814,1.7,26.5,119.8984375,121.41015625,177,6600
Paillier-baseline,30,True,inside,inside,9.059906005859375e-06,7.152557373046875e-07,33.47662138938904,1.7,24.5,119.953125,121.37890625,177,6600
Paillier-baseline,52,True,inside,inside,8.106231689453125e-06,4.76837158203125e-07,33.47040104866028,2.6,24.3,119.9765625,121.34375,177,6600
Paillier-baseline,94,True,inside,inside,1.5974044799804688e-05,2.384185791015625e-07,34.04322290420532,3.5,18.0,120.05078125,121.30859375,177,6600
Paillier-baseline,28,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,37.19347953796387,2.0,26.0,119.890625,121.2734375,177,6600
Paillier-baseline,90,True,inside,inside,1.0013580322265625e-05,7.152557373046875e-07,38.387258529663086,3.4,26.4,120.0546875,121.23828125,177,6600
Paillier-baseline,64,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,38.48980474472046,5.0,27.4,120.234375,121.20703125,177,6600
Paillier-baseline,13,True,inside,inside,6.9141387939453125e-06,2.384185791015625e-07,38.87958526611328,1.8,23.6,119.83984375,121.171875,177,6600
Paillier-baseline,79,True,inside,inside,1.0251998901367188e-05,2.384185791015625e-07,41.91130089759827,3.1,27.7,120.08203125,120.87109375,177,6600
Paillier-baseline,56,True,inside,inside,6.4373016357421875e-06,2.384185791015625e-07,43.10108971595764,4.1,34.4,120.19921875,120.8359375,177,6600
Paillier-baseline,72,True,inside,inside,1.1920928955078125e-05,4.76837158203125e-07,43.51197791099548,2.7,28.1,119.96875,120.8046875,177,6600
Paillier-baseline,43,True,inside,inside,1.6689300537109375e-05,2.384185791015625e-07,43.52777552604675,2.5,27.5,119.96875,120.7734375,177,6600
Paillier-baseline,57,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,46.90168499946594,2.7,27.7,119.97265625,120.73828125,177,6600
Paillier-baseline,89,True,inside,inside,7.62939453125e-06,4.76837158203125e-07,47.7291693687439,3.4,22.6,120.05078125,120.70703125,177,6600
Paillier-baseline,99,True,inside,inside,7.152557373046875e-06,4.76837158203125e-07,48.133009910583496,4.7,22.7,120.1171875,120.375,177,6600
Paillier-baseline,20,True,inside,inside,5.245208740234375e-06,2.384185791015625e-07,48.2293860912323,1.8,25.8,119.890625,120.34375,177,6600
Paillier-baseline,83,True,inside,inside,1.0728836059570312e-05,4.76837158203125e-07,51.364779233932495,3.3,31.0,120.08203125,120.30859375,177,6600
Paillier-baseline,38,True,inside,inside,7.867813110351562e-06,4.76837158203125e-07,52.73913073539734,2.3,19.3,119.9765625,120.27734375,177,6600
Paillier-baseline,41,True,inside,inside,1.5735626220703125e-05,2.384185791015625e-07,52.75688672065735,2.9,19.8,120.05078125,120.24609375,177,6600
Paillier-baseline,50,True,inside,inside,1.3113021850585938e-05,7.152557373046875e-07,53.027522563934326,2.6,25.0,119.97265625,120.2109375,177,6600
Paillier-baseline,80,True,inside,inside,4.5299530029296875e-06,0.0,55.869693756103516,5.3,28.3,120.31640625,120.1796875,177,6600
Paillier-baseline,24,True,inside,inside,1.0251998901367188e-05,4.76837158203125e-07,57.24248170852661,1.6,27.4,119.921875,120.1484375,177,6600
Paillier-baseline,46,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,57.39645957946777,2.5,26.0,119.97265625,120.11328125,177,6600
Paillier-baseline,11,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,57.76647210121155,1.8,25.8,119.83984375,120.078125,177,6600
Paillier-baseline,22,True,inside,inside,8.821487426757812e-06,0.0,60.67320775985718,1.6,25.5,119.9453125,119.65625,177,6600
Paillier-baseline,91,True,inside,inside,2.6941299438476562e-05,2.384185791015625e-07,61.691741704940796,3.5,25.0,120.05078125,119.625,177,6600
Paillier-baseline,86,True,inside,inside,1.2159347534179688e-05,2.384185791015625e-07,62.0172643661499,3.4,23.2,120.08203125,119.59375,177,6600
Paillier-baseline,82,True,inside,inside,5.0067901611328125e-06,0.0,62.31097745895386,5.0,24.5,120.31640625,119.55859375,177,6600
Paillier-baseline,35,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,65.57157230377197,1.8,27.9,119.95703125,119.52734375,177,6600
Paillier-baseline,19,True,inside,inside,5.9604644775390625e-06,7.152557373046875e-07,66.32658123970032,1.8,30.5,119.87890625,119.4921875,177,6600
Paillier-baseline,76,True,inside,inside,4.482269287109375e-05,2.384185791015625e-07,66.7387523651123,3.1,25.3,120.08203125,119.4609375,177,6600
Paillier-baseline,29,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,67.07673192024231,1.7,24.5,119.953125,119.42578125,177,6600
Paillier-baseline,78,True,inside,inside,1.0013580322265625e-05,2.384185791015625e-07,70.35612678527832,2.8,28.0,120.08203125,119.09375,177,6600
Paillier-baseline,85,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,70.80783319473267,3.4,25.0,120.08203125,119.0625,177,6600
Paillier-baseline,88,True,inside,inside,1.5974044799804688e-05,4.76837158203125e-07,71.52890348434448,3.4,27.5,120.08203125,119.03125,177,6600
Paillier-baseline,53,True,inside,inside,1.3589859008789062e-05,2.384185791015625e-07,71.84385681152344,2.8,30.0,120.08203125,119.00390625,177,6600
Paillier-baseline,54,True,inside,inside,9.775161743164062e-06,2.384185791015625e-07,75.2015917301178,2.7,24.0,119.97265625,118.97265625,177,6600
Paillier-baseline,33,True,inside,inside,6.67572021484375e-06,4.76837158203125e-07,75.52114391326904,1.8,26.9,119.953125,118.9375,177,6600
Paillier-baseline,68,True,inside,inside,1.5735626220703125e-05,2.384185791015625e-07,76.31837606430054,5.3,30.3,120.19921875,118.90625,177,6600
Paillier-baseline,66,True,inside,inside,9.775161743164062e-06,2.384185791015625e-07,76.5281434059143,4.2,15.4,120.13671875,118.59375,177,6600
Paillier-baseline,36,True,inside,inside,1.3828277587890625e-05,4.76837158203125e-07,79.74818134307861,2.4,27.0,119.95703125,118.56640625,177,6600
Paillier-baseline,45,True,inside,inside,1.2636184692382812e-05,4.76837158203125e-07,80.42109274864197,2.5,28.3,119.96875,118.53515625,177,6600
Paillier-baseline,75,True,inside,inside,3.814697265625e-06,2.384185791015625e-07,81.19707441329956,5.4,27.3,120.31640625,118.50390625,177,6600
Paillier-baseline,27,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,81.52882218360901,1.9,24.7,119.8984375,118.46875,177,6600
Paillier-baseline,60,True,inside,inside,9.059906005859375e-06,4.76837158203125e-07,84.84116840362549,4.1,25.5,120.19921875,118.03515625,177,6600
Paillier-baseline,49,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,85.2561707496643,2.5,26.5,119.9765625,118.0,177,6600
Paillier-baseline,40,True,inside,inside,9.298324584960938e-06,2.384185791015625e-07,85.79541230201721,4.5,26.3,120.19921875,117.96484375,177,6600
Paillier-baseline,63,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,86.62434792518616,5.0,27.6,120.19921875,117.93359375,177,6600
Paillier-baseline,95,True,inside,inside,1.1444091796875e-05,4.76837158203125e-07,89.65081810951233,5.6,24.5,120.8046875,117.90234375,177,6600
Paillier-baseline,77,True,inside,inside,7.867813110351562e-06,2.384185791015625e-07,89.82984614372253,3.1,26.0,120.08203125,117.87109375,177,6600
Paillier-baseline,44,True,inside,inside,7.867813110351562e-06,2.384185791015625e-07,90.76157593727112,2.5,32.6,119.96875,117.5703125,177,6600
Paillier-baseline,31,True,inside,inside,1.8596649169921875e-05,2.384185791015625e-07,91.03660440444946,1.8,31.9,119.953125,117.5390625,177,6600
Paillier-baseline,58,True,inside,inside,3.337860107421875e-06,4.76837158203125e-07,94.55800032615662,5.3,24.0,120.31640625,117.28125,177,6600
Paillier-baseline,47,True,inside,inside,1.0013580322265625e-05,0.0,94.79938626289368,2.5,27.8,119.9765625,117.25,177,6600
Paillier-baseline,42,True,inside,inside,8.58306884765625e-06,4.76837158203125e-07,95.2216055393219,2.4,27.4,119.96875,117.21484375,177,6600
Paillier-baseline,67,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,95.53174757957458,5.0,25.6,120.31640625,117.18359375,177,6600
Paillier-baseline,97,True,inside,inside,6.9141387939453125e-06,4.76837158203125e-07,99.18592357635498,3.1,22.9,120.08203125,116.51171875,177,6600
Paillier-baseline,81,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,99.29354619979858,4.2,27.8,120.1171875,116.48046875,177,6600
Paillier-baseline,74,True,inside,inside,8.106231689453125e-06,2.384185791015625e-07,99.65884399414062,2.8,23.8,120.109375,116.4453125,177,6600
Paillier-baseline,96,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,100.20482754707336,3.5,21.5,120.08203125,116.4140625,177,6600
Paillier-baseline,65,True,inside,inside,1.1205673217773438e-05,2.384185791015625e-07,103.79047417640686,4.2,24.5,120.1328125,116.09765625,177,6600
Paillier-baseline,61,True,inside,inside,1.049041748046875e-05,0.0,103.87215495109558,5.0,28.8,120.19921875,116.06640625,177,6600
Paillier-baseline,59,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,104.35991716384888,5.0,27.1,120.29296875,116.03125,177,6600
Paillier-baseline,62,True,inside,inside,1.1444091796875e-05,0.0,104.74251914024353,5.1,27.8,120.359375,115.99609375,177,6600
Paillier-baseline,92,True,inside,inside,9.298324584960938e-06,4.76837158203125e-07,108.33140087127686,3.5,26.1,120.05078125,115.68359375,177,6600
Paillier-baseline,69,True,inside,inside,8.344650268554688e-06,2.384185791015625e-07,108.35169625282288,5.8,25.5,120.921875,115.65234375,177,6600
Paillier-baseline,73,True,inside,inside,8.58306884765625e-06,4.76837158203125e-07,108.82920217514038,5.0,27.4,120.19921875,115.6171875,177,6600
Paillier-baseline,98,True,inside,inside,8.58306884765625e-06,0.0,109.2212266921997,5.5,29.8,120.26171875,115.5859375,177,6600
Paillier-baseline,84,True,inside,inside,9.5367431640625e-06,4.76837158203125e-07,112.84879875183105,5.3,25.9,120.234375,115.22265625,177,6600
Paillier-baseline,71,True,inside,inside,7.152557373046875e-06,4.76837158203125e-07,112.91367793083191,5.2,23.6,120.7578125,115.1796875,177,6600
Paillier-baseline,48,True,inside,inside,1.049041748046875e-05,0.0,113.38172054290771,2.5,29.8,119.9765625,115.1484375,177,6600
Paillier-baseline,87,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,113.86903667449951,5.3,28.6,120.29296875,114.60546875,177,6600
Paillier-baseline,37,True,inside,inside,1.2636184692382812e-05,7.152557373046875e-07,117.41173577308655,2.4,16.8,119.95703125,114.5703125,177,6600
Paillier-baseline,70,True,inside,inside,7.62939453125e-06,4.76837158203125e-07,117.79221725463867,5.7,15.3,121.03125,114.53125,177,6600
Paillier-baseline,51,True,inside,inside,3.5762786865234375e-06,2.384185791015625e-07,118.0097553730011,5.2,6.5,120.31640625,114.5,177,6600
Paillier-baseline,39,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,118.29553532600403,4.8,1.2,120.56640625,114.46875,177,6600
System,Runtime (s),Throughput (q/s),Latency (s/q),Accuracy,Precision,Recall,F1
Paillier-baseline,118.322,0.845,1.183,1.0,1.0,1.0,1.0
Paillier-baseline,5,True,inside,inside,4.291534423828125e-06,4.76837158203125e-07,4.661908864974976,3.6,18.0,119.95703125,122.70703125,177,6599
Paillier-baseline,1,True,inside,inside,1.049041748046875e-05,4.76837158203125e-07,4.741537570953369,3.5,25.2,119.94140625,122.67578125,177,6599
Paillier-baseline,0,True,inside,inside,1.430511474609375e-05,2.384185791015625e-07,5.427823305130005,3.6,25.7,119.9375,122.64453125,177,6599
Paillier-baseline,6,True,inside,inside,4.76837158203125e-06,2.384185791015625e-07,5.462080001831055,3.6,24.7,119.953125,122.609375,177,6599
Paillier-baseline,15,True,inside,inside,1.049041748046875e-05,2.384185791015625e-07,9.426610231399536,4.2,27.7,119.99609375,122.57421875,177,6599
Paillier-baseline,3,True,inside,inside,8.821487426757812e-06,2.384185791015625e-07,9.476725816726685,3.6,28.3,119.95703125,122.54296875,177,6599
Paillier-baseline,7,True,inside,inside,5.0067901611328125e-06,4.76837158203125e-07,9.809314727783203,3.7,25.0,119.9609375,122.5078125,177,6599
Paillier-baseline,8,True,inside,inside,5.245208740234375e-06,4.76837158203125e-07,10.43277907371521,3.7,27.2,119.97265625,122.4765625,177,6599
Paillier-baseline,4,True,inside,inside,4.5299530029296875e-06,7.152557373046875e-07,13.855406284332275,3.6,24.2,119.95703125,122.44140625,177,6599
Paillier-baseline,2,True,inside,inside,9.059906005859375e-06,2.384185791015625e-07,14.167222499847412,3.5,28.0,119.94140625,122.40625,177,6599
Paillier-baseline,9,True,inside,inside,5.7220458984375e-06,2.384185791015625e-07,14.44748306274414,3.7,33.3,119.98828125,122.375,177,6599
Paillier-baseline,17,True,inside,inside,5.9604644775390625e-06,0.0,15.400189876556396,3.5,32.0,120.015625,122.234375,177,6599
Paillier-baseline,21,True,inside,inside,6.9141387939453125e-06,0.0,18.844319581985474,3.6,25.3,120.0,122.19921875,177,6599
Paillier-baseline,10,True,inside,inside,1.0967254638671875e-05,0.0,18.904491424560547,3.1,26.9,120.015625,122.16796875,177,6599
Paillier-baseline,13,True,inside,inside,1.0728836059570312e-05,2.384185791015625e-07,19.222954988479614,3.7,25.8,120.0,122.13671875,177,6599
Paillier-baseline,39,True,inside,inside,4.0531158447265625e-06,2.384185791015625e-07,20.09417223930359,2.7,24.0,120.140625,122.1015625,177,6599
Paillier-baseline,50,True,inside,inside,3.814697265625e-06,4.76837158203125e-07,23.2867693901062,2.7,20.2,120.13671875,122.0703125,177,6599
Paillier-baseline,56,True,inside,inside,7.3909759521484375e-06,2.384185791015625e-07,23.80819344520569,2.7,24.4,120.1328125,122.03515625,177,6599
Paillier-baseline,25,True,inside,inside,5.9604644775390625e-06,4.76837158203125e-07,24.30574870109558,3.5,22.6,120.078125,122.0,177,6599
Paillier-baseline,30,True,inside,inside,8.58306884765625e-06,2.384185791015625e-07,24.532580375671387,3.5,27.6,120.09375,121.96484375,177,6599
Paillier-baseline,53,True,inside,inside,7.867813110351562e-06,4.76837158203125e-07,27.973506212234497,2.7,27.4,120.1171875,121.9296875,177,6599
Paillier-baseline,23,True,inside,inside,1.7642974853515625e-05,0.0,28.61914873123169,3.5,27.2,120.06640625,121.89453125,177,6599
Paillier-baseline,47,True,inside,inside,6.4373016357421875e-06,4.76837158203125e-07,28.848617792129517,2.8,27.1,120.09765625,121.86328125,177,6599
Paillier-baseline,82,True,inside,inside,4.0531158447265625e-06,7.152557373046875e-07,29.329543352127075,3.6,27.8,120.15625,121.828125,177,6599
Paillier-baseline,55,True,inside,inside,5.4836273193359375e-06,2.384185791015625e-07,32.685855865478516,2.7,27.4,120.13671875,121.79296875,177,6599
Paillier-baseline,26,True,inside,inside,7.62939453125e-06,2.384185791015625e-07,33.35233974456787,3.4,25.7,120.19921875,121.76171875,177,6599
Paillier-baseline,16,True,inside,inside,1.0013580322265625e-05,2.384185791015625e-07,33.78163719177246,3.5,20.0,120.0,121.4609375,177,6599
Paillier-baseline,43,True,inside,inside,4.291534423828125e-06,2.384185791015625e-07,34.326794147491455,3.1,25.7,120.15625,121.42578125,177,6599
Paillier-baseline,27,True,inside,inside,1.5497207641601562e-05,2.384185791015625e-07,37.46272683143616,3.1,25.3,120.1171875,121.39453125,177,6599
Paillier-baseline,20,True,inside,inside,5.4836273193359375e-06,4.76837158203125e-07,37.764923095703125,3.5,26.4,120.03125,121.359375,177,6599
Paillier-baseline,19,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,38.58153772354126,3.5,29.2,120.01953125,121.328125,177,6599
Paillier-baseline,80,True,inside,inside,7.152557373046875e-06,2.384185791015625e-07,38.68894004821777,4.0,28.7,120.27734375,121.29296875,177,6599
Paillier-baseline,48,True,inside,inside,5.9604644775390625e-06,2.384185791015625e-07,42.1584153175354,2.7,25.0,120.1328125,121.26171875,177,6599
